task_id,project_id,priority,status,due_in_days,delay_days
11419,782,MEDIUM,IN_PROGRESS,123,13.29
11420,782,HIGH,TODO,128,8.26
11421,782,HIGH,TODO,61,9.85
11422,783,HIGH,DONE,50,9.88
11423,783,MEDIUM,DONE,56,6.27
11424,783,MEDIUM,DELAYED,75,4.22
11425,783,MEDIUM,BLOCKED,24,9.97
11426,784,MEDIUM,DONE,47,1.88
11427,784,HIGH,DONE,2,8.12
11428,784,LOW,DONE,2,9.67
11429,784,HIGH,DONE,107,10.47
11430,784,LOW,DONE,86,9.38
11431,784,MEDIUM,DONE,95,12.86
11432,784,HIGH,DONE,80,8.06
11433,784,HIGH,DONE,12,11.38
11434,784,LOW,DONE,75,10.19
11435,784,LOW,DELAYED,56,7.59
11436,784,MEDIUM,BLOCKED,47,3.54
11437,785,HIGH,DONE,3,10.88
11438,785,MEDIUM,DONE,24,13.08
11439,785,MEDIUM,DONE,46,15.24
11440,785,HIGH,DONE,80,13.99
11441,785,HIGH,DONE,1,9.15
11442,785,LOW,DONE,8,14.47
11443,785,MEDIUM,DONE,80,13.75
11444,785,MEDIUM,DELAYED,53,14.54
11445,785,MEDIUM,DELAYED,32,14.68
11446,785,MEDIUM,DELAYED,24,12.13
11447,785,MEDIUM,DELAYED,40,13.48
11448,785,HIGH,DELAYED,62,17.03
11449,785,MEDIUM,DELAYED,60,11.35
11450,785,MEDIUM,DELAYED,76,16.35
11451,785,LOW,DELAYED,10,8.08
11452,785,LOW,BLOCKED,54,15.97
11453,785,MEDIUM,IN_PROGRESS,8,7.37
11454,785,MEDIUM,IN_PROGRESS,51,17.48
11455,785,LOW,TODO,51,17.38
11456,786,LOW,DONE,65,11.32
11457,786,MEDIUM,DONE,2,11.0
11458,786,MEDIUM,DONE,137,9.0
11459,786,HIGH,DONE,53,7.14
11460,786,MEDIUM,DONE,11,7.76
11461,786,HIGH,DONE,110,5.18
11462,786,HIGH,DONE,29,8.96
11463,786,MEDIUM,DONE,20,8.45
11464,786,HIGH,DONE,32,5.72
11465,786,MEDIUM,DONE,57,13.03
11466,786,MEDIUM,DONE,1,13.17
11467,786,HIGH,DONE,25,12.2
11468,786,MEDIUM,DONE,14,10.73
11469,786,MEDIUM,DONE,35,7.67
11470,786,MEDIUM,DONE,41,10.43
11471,786,LOW,DONE,121,9.01
11472,786,MEDIUM,DONE,21,8.28
11473,786,LOW,DONE,54,4.59
11474,786,LOW,DONE,14,10.63
11475,786,HIGH,DELAYED,100,11.14
11476,786,MEDIUM,DELAYED,69,6.85
11477,786,HIGH,DELAYED,105,7.72
11478,787,MEDIUM,DONE,22,13.71
11479,787,LOW,DONE,11,7.73
11480,787,HIGH,BLOCKED,57,8.33
11481,787,MEDIUM,TODO,5,9.53
11482,788,MEDIUM,DONE,15,8.79
11483,788,HIGH,DONE,36,11.4
11484,788,MEDIUM,DONE,37,12.97
11485,788,HIGH,DONE,2,11.03
11486,788,MEDIUM,DONE,28,12.8
11487,788,MEDIUM,DONE,28,10.01
11488,788,LOW,DONE,11,16.09
11489,788,MEDIUM,DELAYED,32,10.91
11490,788,HIGH,BLOCKED,40,13.9
11491,788,MEDIUM,BLOCKED,44,12.16
11492,788,MEDIUM,BLOCKED,38,13.77
11493,788,LOW,TODO,42,12.34
11494,788,HIGH,IN_PROGRESS,46,12.34
11495,788,LOW,IN_PROGRESS,12,7.73
11496,788,HIGH,TODO,23,15.72
11497,788,MEDIUM,IN_PROGRESS,45,16.72
11498,788,MEDIUM,IN_PROGRESS,13,12.75
11499,789,LOW,DONE,104,7.27
11500,789,LOW,DONE,78,6.36
11501,789,MEDIUM,DONE,88,4.49
11502,789,LOW,BLOCKED,79,12.07
11503,789,HIGH,TODO,81,9.28
11504,789,HIGH,IN_PROGRESS,24,7.89
11505,790,MEDIUM,DONE,54,14.16
11506,790,MEDIUM,DONE,161,10.05
11507,790,LOW,DONE,147,13.99
11508,790,LOW,DONE,48,15.41
11509,790,MEDIUM,DONE,146,18.28
11510,790,MEDIUM,DONE,42,17.14
11511,790,LOW,DONE,15,15.44
11512,790,MEDIUM,DONE,145,14.67
11513,790,MEDIUM,DONE,141,18.12
11514,790,MEDIUM,DONE,87,12.88
11515,790,HIGH,BLOCKED,44,11.05
11516,790,MEDIUM,BLOCKED,1,19.35
11517,791,HIGH,DONE,1,10.55
11518,791,HIGH,DONE,55,6.06
11519,791,MEDIUM,DONE,77,7.36
11520,791,MEDIUM,DONE,82,9.95
11521,791,MEDIUM,DONE,58,8.46
11522,791,HIGH,DONE,121,0.0
11523,791,HIGH,DONE,113,9.55
11524,791,HIGH,DONE,113,5.52
11525,791,LOW,DONE,61,11.58
11526,791,LOW,DONE,50,11.21
11527,791,MEDIUM,DONE,49,9.32
11528,791,HIGH,DONE,108,6.31
11529,791,HIGH,DELAYED,118,5.53
11530,791,MEDIUM,DELAYED,65,8.6
11531,792,HIGH,DONE,44,10.62
11532,792,LOW,DONE,32,17.59
11533,792,MEDIUM,DONE,68,17.02
11534,792,MEDIUM,DONE,73,12.47
11535,792,MEDIUM,DONE,14,17.83
11536,792,MEDIUM,DONE,53,9.15
11537,792,MEDIUM,DONE,16,17.16
11538,792,HIGH,DONE,67,11.88
11539,792,HIGH,DONE,76,13.42
11540,792,HIGH,DONE,86,17.1
11541,792,MEDIUM,DONE,27,10.51
11542,792,MEDIUM,DONE,87,7.7
11543,792,MEDIUM,DONE,90,12.79
11544,792,MEDIUM,DONE,42,15.52
11545,792,HIGH,DONE,6,16.01
11546,792,LOW,DONE,11,11.78
11547,792,HIGH,DONE,52,11.99
11548,792,MEDIUM,DONE,79,9.0
11549,792,MEDIUM,DONE,48,17.11
11550,792,MEDIUM,DONE,74,18.19
11551,792,HIGH,DONE,62,13.27
11552,792,MEDIUM,DONE,67,10.9
11553,792,HIGH,DONE,15,15.98
11554,792,HIGH,DONE,38,19.73
11555,792,MEDIUM,DELAYED,30,15.65
11556,793,MEDIUM,DONE,69,6.87
11557,793,MEDIUM,DONE,5,7.87
11558,793,LOW,DONE,37,10.27
11559,793,MEDIUM,DONE,39,15.94
11560,793,LOW,DONE,37,10.63
11561,793,HIGH,DONE,16,12.8
11562,793,MEDIUM,DONE,36,18.65
11563,793,MEDIUM,DONE,73,12.05
11564,793,HIGH,DONE,73,11.89
11565,793,MEDIUM,DONE,19,12.66
11566,793,MEDIUM,DONE,56,9.19
11567,793,MEDIUM,DONE,42,10.55
11568,793,MEDIUM,DONE,55,11.82
11569,793,LOW,DONE,12,11.44
11570,793,MEDIUM,DONE,70,15.54
11571,793,MEDIUM,DONE,64,14.07
11572,793,MEDIUM,DONE,20,13.64
11573,793,LOW,DELAYED,30,9.64
11574,793,HIGH,DELAYED,33,11.29
11575,793,LOW,BLOCKED,38,10.41
11576,794,HIGH,DONE,42,2.36
11577,794,LOW,DONE,35,6.54
11578,794,HIGH,DONE,54,4.99
11579,794,HIGH,DONE,51,2.03
11580,794,LOW,DONE,58,2.84
11581,794,MEDIUM,DONE,25,7.59
11582,794,HIGH,DONE,61,10.26
11583,794,HIGH,DONE,43,8.25
11584,794,MEDIUM,DONE,63,8.95
11585,794,MEDIUM,DONE,38,8.55
11586,794,MEDIUM,DONE,16,9.15
11587,794,HIGH,BLOCKED,28,4.33
11588,794,MEDIUM,BLOCKED,17,10.36
11589,794,MEDIUM,TODO,70,9.33
11590,795,MEDIUM,DONE,100,9.94
11591,795,MEDIUM,DONE,126,17.79
11592,795,HIGH,DONE,141,13.35
11593,795,LOW,DONE,43,16.94
11594,795,MEDIUM,DELAYED,96,14.98
11595,795,MEDIUM,BLOCKED,107,13.69
11596,795,MEDIUM,BLOCKED,95,14.6
11597,795,HIGH,TODO,39,12.05
11598,795,HIGH,TODO,99,11.98
11599,795,LOW,TODO,8,16.27
11600,796,MEDIUM,DONE,26,9.04
11601,796,MEDIUM,DONE,9,0.0
11602,796,MEDIUM,DONE,67,10.06
11603,796,MEDIUM,DONE,28,10.96
11604,796,LOW,DONE,7,5.46
11605,796,HIGH,DONE,24,5.44
11606,796,LOW,DONE,61,9.87
11607,796,MEDIUM,DONE,62,5.27
11608,796,MEDIUM,DELAYED,51,5.37
11609,796,MEDIUM,DELAYED,63,4.18
11610,796,MEDIUM,DELAYED,51,4.75
11611,796,LOW,DELAYED,7,4.45
11612,796,MEDIUM,DELAYED,62,4.52
11613,797,MEDIUM,DONE,142,6.72
11614,797,MEDIUM,DONE,38,6.76
11615,797,MEDIUM,DONE,132,7.92
11616,797,MEDIUM,DONE,156,6.51
11617,797,MEDIUM,DONE,141,10.3
11618,797,MEDIUM,DONE,168,5.36
11619,797,LOW,DONE,20,10.09
11620,797,MEDIUM,DONE,93,4.96
11621,797,MEDIUM,DONE,43,9.27
11622,797,MEDIUM,DONE,157,2.66
11623,797,HIGH,DONE,100,4.09
11624,797,HIGH,DELAYED,129,7.41
11625,797,LOW,DELAYED,141,9.61
11626,797,HIGH,DELAYED,152,6.99
11627,797,MEDIUM,DELAYED,48,7.68
11628,797,HIGH,BLOCKED,154,7.17
11629,797,LOW,BLOCKED,33,7.59
11630,797,MEDIUM,BLOCKED,119,8.44
11631,798,MEDIUM,DONE,165,8.34
11632,798,MEDIUM,DONE,109,10.13
11633,798,HIGH,DONE,32,12.93
11634,798,LOW,DONE,86,9.55
11635,798,HIGH,DELAYED,96,7.45
11636,798,HIGH,DELAYED,171,11.2
11637,798,MEDIUM,BLOCKED,36,12.68
11638,799,HIGH,DONE,61,12.83
11639,799,MEDIUM,DONE,102,4.11
11640,799,MEDIUM,DONE,116,3.93
11641,799,MEDIUM,DONE,39,13.18
11642,799,MEDIUM,DONE,106,6.16
11643,799,MEDIUM,DONE,96,8.08
11644,799,HIGH,DONE,66,9.85
11645,799,HIGH,DONE,9,11.06
11646,799,HIGH,DONE,56,10.63
11647,799,MEDIUM,DONE,116,9.9
11648,799,LOW,DONE,91,6.58
11649,799,HIGH,DELAYED,30,8.32
11650,800,MEDIUM,DONE,112,13.21
11651,800,LOW,DONE,5,13.06
11652,800,MEDIUM,DONE,111,7.91
11653,800,MEDIUM,DONE,49,15.61
11654,800,MEDIUM,DONE,21,11.89
11655,800,LOW,DONE,14,10.86
11656,800,MEDIUM,DONE,124,13.21
11657,800,MEDIUM,DONE,123,11.06
11658,800,HIGH,DONE,43,12.21
11659,800,MEDIUM,DONE,64,7.03
11660,800,HIGH,DONE,39,17.24
11661,800,LOW,DONE,28,11.12
11662,800,LOW,DELAYED,85,8.78
11663,800,LOW,DELAYED,2,9.85
11664,800,MEDIUM,DELAYED,56,12.05
11665,800,MEDIUM,DELAYED,91,10.32
11666,801,HIGH,DONE,64,15.44
11667,801,MEDIUM,DONE,22,13.98
11668,801,MEDIUM,DONE,14,21.7
11669,801,MEDIUM,DONE,31,21.37
11670,801,MEDIUM,DONE,11,19.21
11671,801,MEDIUM,DONE,49,13.79
11672,801,MEDIUM,DONE,25,16.39
11673,801,LOW,DONE,22,15.91
11674,801,MEDIUM,DONE,61,17.45
11675,801,HIGH,DONE,27,11.78
11676,801,MEDIUM,DONE,66,17.93
11677,801,MEDIUM,DONE,2,18.43
11678,801,HIGH,DONE,39,11.53
11679,801,MEDIUM,DONE,66,16.48
11680,801,MEDIUM,DONE,18,12.81
11681,801,MEDIUM,DELAYED,63,15.93
11682,801,MEDIUM,DELAYED,33,9.84
11683,801,MEDIUM,DELAYED,20,21.24
11684,801,LOW,DELAYED,36,12.19
11685,801,MEDIUM,DELAYED,60,16.44
11686,801,MEDIUM,DELAYED,59,11.7
11687,801,HIGH,DELAYED,65,15.99
11688,801,MEDIUM,DELAYED,30,20.68
11689,801,HIGH,BLOCKED,12,15.27
11690,802,HIGH,DONE,144,12.47
11691,802,LOW,DONE,128,13.0
11692,802,HIGH,DONE,123,10.24
11693,802,MEDIUM,DONE,123,7.97
11694,802,MEDIUM,DONE,43,10.47
11695,802,MEDIUM,DONE,131,11.8
11696,802,MEDIUM,DONE,45,10.78
11697,802,HIGH,DONE,104,5.78
11698,802,HIGH,DONE,42,15.67
11699,802,HIGH,DONE,136,12.39
11700,802,LOW,DONE,4,15.0
11701,802,LOW,DONE,46,13.55
11702,802,HIGH,DONE,5,16.16
11703,802,MEDIUM,DONE,146,8.88
11704,802,LOW,DONE,125,19.33
11705,802,HIGH,DONE,134,8.4
11706,802,MEDIUM,DONE,15,11.75
11707,802,LOW,DONE,98,10.43
11708,802,HIGH,DONE,110,17.09
11709,802,HIGH,DONE,100,9.63
11710,802,HIGH,DONE,28,8.88
11711,802,MEDIUM,DELAYED,12,8.66
11712,802,HIGH,DELAYED,22,11.37
11713,803,LOW,DONE,37,18.07
11714,803,MEDIUM,DONE,41,14.88
11715,803,HIGH,DELAYED,12,9.48
11716,803,MEDIUM,IN_PROGRESS,11,14.19
11717,804,MEDIUM,DONE,4,9.95
11718,804,MEDIUM,DONE,77,15.46
11719,804,MEDIUM,DONE,5,8.84
11720,804,HIGH,DONE,26,12.5
11721,804,MEDIUM,DONE,67,13.09
11722,804,MEDIUM,DONE,90,13.45
11723,804,LOW,DONE,60,9.52
11724,804,LOW,DELAYED,35,16.53
11725,804,MEDIUM,DELAYED,105,4.52
11726,804,MEDIUM,DELAYED,41,10.76
11727,804,HIGH,DELAYED,70,14.87
11728,804,MEDIUM,DELAYED,7,6.69
11729,804,MEDIUM,DELAYED,42,12.51
11730,804,MEDIUM,DELAYED,96,13.24
11731,804,MEDIUM,DELAYED,13,8.63
11732,804,HIGH,BLOCKED,55,15.83
11733,804,HIGH,BLOCKED,68,13.54
11734,804,MEDIUM,BLOCKED,81,15.36
11735,804,MEDIUM,BLOCKED,37,8.79
11736,805,MEDIUM,DONE,115,7.0
11737,805,MEDIUM,DONE,154,10.25
11738,805,MEDIUM,DONE,149,8.38
11739,805,HIGH,DONE,61,6.71
11740,805,MEDIUM,DONE,120,7.49
11741,805,MEDIUM,DONE,148,5.12
11742,805,MEDIUM,DONE,59,12.32
11743,805,HIGH,DONE,162,10.76
11744,805,LOW,DONE,87,12.82
11745,805,LOW,DONE,59,8.06
11746,805,HIGH,DONE,119,7.06
11747,805,LOW,DELAYED,106,8.16
11748,805,HIGH,DELAYED,154,0.31
11749,805,MEDIUM,DELAYED,122,5.65
11750,805,HIGH,DELAYED,158,5.92
11751,805,MEDIUM,DELAYED,126,9.1
11752,805,HIGH,DELAYED,34,7.59
11753,805,HIGH,DELAYED,104,8.18
11754,805,MEDIUM,DELAYED,43,7.67
11755,805,HIGH,BLOCKED,118,9.13
11756,806,MEDIUM,DONE,29,9.55
11757,806,MEDIUM,DONE,10,7.77
11758,806,HIGH,DONE,7,4.66
11759,806,MEDIUM,DELAYED,30,4.38
11760,806,MEDIUM,DELAYED,37,2.02
11761,807,MEDIUM,DONE,7,11.47
11762,807,MEDIUM,DONE,21,6.21
11763,807,LOW,DONE,8,5.02
11764,807,LOW,DONE,32,9.11
11765,807,MEDIUM,DONE,63,10.23
11766,807,MEDIUM,DONE,8,9.11
11767,807,MEDIUM,DONE,69,11.08
11768,807,HIGH,DONE,39,8.72
11769,807,MEDIUM,DONE,31,11.91
11770,807,MEDIUM,DONE,69,6.34
11771,807,MEDIUM,DONE,6,9.76
11772,807,MEDIUM,DONE,31,14.27
11773,807,HIGH,DONE,27,7.88
11774,807,LOW,DELAYED,77,7.1
11775,807,HIGH,DELAYED,33,8.98
11776,807,HIGH,BLOCKED,25,6.63
11777,807,LOW,BLOCKED,8,8.65
11778,807,HIGH,BLOCKED,9,9.46
11779,808,HIGH,DONE,52,9.02
11780,808,MEDIUM,DONE,25,5.31
11781,808,MEDIUM,DONE,1,2.95
11782,808,MEDIUM,DONE,74,13.34
11783,808,LOW,DONE,29,11.86
11784,808,MEDIUM,DONE,35,8.95
11785,808,MEDIUM,DONE,23,12.71
11786,808,HIGH,DONE,67,11.59
11787,808,MEDIUM,DONE,65,8.26
11788,808,MEDIUM,DONE,8,11.7
11789,808,MEDIUM,DONE,33,8.26
11790,808,HIGH,DONE,13,10.44
11791,808,LOW,DONE,47,6.84
11792,808,LOW,DELAYED,32,11.41
11793,808,MEDIUM,DELAYED,57,7.23
11794,808,MEDIUM,DELAYED,42,10.47
11795,808,HIGH,DELAYED,62,9.73
11796,808,MEDIUM,DELAYED,1,10.42
11797,808,LOW,DELAYED,14,11.15
11798,808,LOW,DELAYED,74,8.94
11799,808,HIGH,DELAYED,2,8.56
11800,809,LOW,DONE,107,10.91
11801,809,MEDIUM,DONE,106,8.3
11802,809,MEDIUM,DONE,46,10.49
11803,809,HIGH,DONE,141,11.97
11804,809,HIGH,DONE,77,8.29
11805,809,HIGH,DONE,138,10.89
11806,809,HIGH,DONE,18,8.57
11807,809,MEDIUM,DONE,81,9.15
11808,809,HIGH,DONE,116,8.68
11809,809,MEDIUM,DONE,125,7.98
11810,809,HIGH,DONE,98,10.98
11811,809,MEDIUM,DONE,110,5.37
11812,809,HIGH,DONE,99,13.0
11813,809,MEDIUM,DONE,48,10.27
11814,809,MEDIUM,DONE,24,10.81
11815,809,LOW,DONE,128,11.99
11816,809,MEDIUM,DONE,53,10.36
11817,809,LOW,DONE,124,10.55
11818,809,HIGH,DONE,65,6.67
11819,809,MEDIUM,DELAYED,89,5.23
11820,810,HIGH,DONE,65,9.62
11821,810,MEDIUM,DONE,42,13.12
11822,810,LOW,DONE,24,12.16
11823,810,MEDIUM,DONE,29,15.75
11824,810,LOW,DONE,16,16.22
11825,810,LOW,DONE,106,15.78
11826,810,LOW,DONE,3,13.08
11827,810,MEDIUM,DONE,78,13.18
11828,810,MEDIUM,DONE,90,10.23
11829,810,MEDIUM,DONE,103,14.06
11830,810,HIGH,DONE,36,15.73
11831,810,MEDIUM,BLOCKED,61,13.59
11832,810,MEDIUM,IN_PROGRESS,84,16.56
11833,810,MEDIUM,TODO,60,18.65
11834,810,LOW,IN_PROGRESS,60,10.2
11835,810,LOW,TODO,71,13.19
11836,810,LOW,TODO,51,9.22
11837,810,MEDIUM,IN_PROGRESS,8,14.96
11838,810,LOW,TODO,82,14.07
11839,810,MEDIUM,IN_PROGRESS,25,10.76
11840,810,MEDIUM,IN_PROGRESS,40,8.63
11841,810,MEDIUM,IN_PROGRESS,74,16.63
11842,810,HIGH,IN_PROGRESS,31,12.46
11843,810,LOW,IN_PROGRESS,82,14.43
11844,811,LOW,DONE,19,9.16
11845,811,LOW,DONE,73,9.1
11846,811,MEDIUM,DONE,89,8.71
11847,811,MEDIUM,DONE,50,9.93
11848,811,MEDIUM,DONE,9,5.3
11849,811,MEDIUM,DONE,52,13.45
11850,811,HIGH,DONE,60,7.33
11851,811,LOW,DONE,87,13.1
11852,811,HIGH,DONE,93,2.12
11853,811,MEDIUM,DONE,94,6.97
11854,811,LOW,DONE,44,10.91
11855,811,LOW,DONE,2,10.09
11856,811,LOW,DONE,40,11.32
11857,811,MEDIUM,DONE,9,5.89
11858,811,MEDIUM,DONE,95,9.82
11859,811,HIGH,DONE,64,10.99
11860,811,HIGH,DONE,42,10.04
11861,811,MEDIUM,DONE,96,9.07
11862,811,LOW,DONE,22,8.64
11863,811,MEDIUM,DONE,92,11.77
11864,812,LOW,DONE,92,9.35
11865,812,MEDIUM,DONE,51,12.71
11866,812,MEDIUM,DONE,69,8.23
11867,812,MEDIUM,DONE,88,7.06
11868,812,MEDIUM,DONE,59,13.93
11869,812,LOW,DONE,56,9.84
11870,812,MEDIUM,DONE,28,12.75
11871,812,MEDIUM,DONE,37,8.72
11872,812,HIGH,DONE,13,13.01
11873,812,MEDIUM,DONE,11,10.42
11874,812,MEDIUM,DONE,4,8.18
11875,812,HIGH,DONE,51,9.15
11876,812,MEDIUM,DONE,69,12.47
11877,812,LOW,DONE,47,11.46
11878,812,HIGH,DONE,10,13.04
11879,813,LOW,DONE,44,12.88
11880,813,HIGH,DONE,109,15.06
11881,813,MEDIUM,DONE,16,12.57
11882,813,HIGH,DONE,6,13.58
11883,813,HIGH,DONE,84,20.92
11884,813,MEDIUM,DONE,120,19.99
11885,813,HIGH,DONE,153,16.32
11886,813,MEDIUM,DONE,89,12.82
11887,813,HIGH,DONE,155,16.46
11888,813,MEDIUM,DONE,117,14.74
11889,813,HIGH,DONE,122,15.44
11890,813,MEDIUM,DONE,146,11.91
11891,813,MEDIUM,DONE,109,8.53
11892,813,MEDIUM,DELAYED,24,13.61
11893,814,MEDIUM,DONE,10,7.83
11894,814,MEDIUM,DONE,4,8.59
11895,814,MEDIUM,DONE,34,9.77
11896,814,MEDIUM,DONE,52,12.95
11897,814,LOW,DONE,54,13.41
11898,814,MEDIUM,DONE,28,7.64
11899,814,MEDIUM,DONE,15,3.8
11900,814,MEDIUM,DONE,2,6.56
11901,814,MEDIUM,DONE,47,11.41
11902,814,MEDIUM,DONE,18,13.22
11903,814,HIGH,DONE,7,11.77
11904,814,MEDIUM,DONE,21,5.19
11905,814,HIGH,DONE,47,9.3
11906,814,LOW,DONE,3,8.98
11907,814,MEDIUM,DONE,26,12.12
11908,814,LOW,DONE,15,13.66
11909,814,HIGH,DONE,25,12.18
11910,814,MEDIUM,DONE,46,6.83
11911,814,HIGH,DONE,26,13.27
11912,814,MEDIUM,DONE,4,14.77
11913,814,MEDIUM,DONE,65,9.47
11914,814,LOW,DELAYED,57,9.47
11915,814,MEDIUM,DELAYED,15,7.48
11916,815,MEDIUM,DONE,51,23.21
11917,815,MEDIUM,DONE,57,15.34
11918,815,LOW,DONE,17,16.46
11919,815,MEDIUM,DONE,30,22.07
11920,815,MEDIUM,DELAYED,47,22.17
11921,816,MEDIUM,DONE,49,11.94
11922,816,HIGH,DONE,6,7.93
11923,816,LOW,DONE,89,6.56
11924,816,LOW,DONE,22,9.14
11925,816,HIGH,DONE,12,6.31
11926,816,MEDIUM,DONE,66,11.39
11927,816,MEDIUM,DONE,3,13.43
11928,816,LOW,DONE,70,7.77
11929,816,MEDIUM,DONE,46,10.21
11930,816,HIGH,DONE,85,8.33
11931,816,MEDIUM,DONE,16,13.92
11932,816,HIGH,DONE,75,9.29
11933,816,MEDIUM,DONE,89,5.51
11934,816,MEDIUM,DELAYED,88,8.2
11935,817,MEDIUM,DONE,23,17.98
11936,817,MEDIUM,DONE,175,21.65
11937,817,MEDIUM,DONE,185,15.93
11938,817,HIGH,DONE,33,14.59
11939,817,HIGH,DONE,53,16.41
11940,817,HIGH,DONE,16,16.8
11941,817,MEDIUM,DONE,12,13.72
11942,817,LOW,DONE,135,15.88
11943,817,HIGH,BLOCKED,94,18.6
11944,817,LOW,BLOCKED,127,18.97
11945,818,HIGH,DONE,126,15.97
11946,818,MEDIUM,DONE,39,13.09
11947,818,HIGH,DONE,59,17.29
11948,818,MEDIUM,DONE,94,11.77
11949,818,LOW,DONE,11,12.67
11950,818,HIGH,DONE,17,9.63
11951,818,MEDIUM,DONE,107,13.3
11952,818,MEDIUM,DONE,5,12.3
11953,818,HIGH,DONE,72,0.13
11954,818,MEDIUM,DONE,112,13.63
11955,818,MEDIUM,DONE,117,14.24
11956,818,MEDIUM,DELAYED,46,9.74
11957,819,HIGH,DONE,44,0.0
11958,819,LOW,DONE,71,6.3
11959,819,HIGH,DONE,156,2.49
11960,819,MEDIUM,DONE,31,3.8
11961,819,HIGH,DONE,120,3.74
11962,819,HIGH,DELAYED,103,1.05
11963,819,MEDIUM,DELAYED,18,3.49
11964,819,MEDIUM,DELAYED,81,5.79
11965,819,MEDIUM,DELAYED,52,4.65
11966,819,MEDIUM,BLOCKED,131,3.19
11967,819,LOW,IN_PROGRESS,93,7.67
11968,820,MEDIUM,DONE,9,9.67
11969,820,HIGH,DONE,88,10.61
11970,820,LOW,DONE,84,11.75
11971,820,MEDIUM,DONE,116,15.32
11972,820,HIGH,DONE,8,9.0
11973,820,LOW,DONE,88,11.81
11974,820,MEDIUM,DONE,8,14.39
11975,820,LOW,DONE,92,14.31
11976,820,LOW,DONE,47,17.58
11977,820,HIGH,DONE,26,9.87
11978,820,LOW,DONE,110,18.15
11979,820,HIGH,DONE,77,11.5
11980,820,MEDIUM,DONE,90,7.09
11981,820,HIGH,DELAYED,84,8.82
11982,820,MEDIUM,DELAYED,7,8.58
11983,820,MEDIUM,DELAYED,98,11.73
11984,820,HIGH,BLOCKED,86,13.48
11985,820,HIGH,BLOCKED,54,15.53
11986,820,MEDIUM,TODO,44,15.75
11987,820,HIGH,TODO,129,13.68
11988,821,HIGH,DONE,137,13.31
11989,821,HIGH,DONE,17,8.83
11990,821,LOW,DONE,57,18.27
11991,821,MEDIUM,DONE,112,8.55
11992,821,MEDIUM,DONE,40,8.91
11993,821,MEDIUM,DONE,65,10.59
11994,821,HIGH,DONE,62,12.73
11995,821,LOW,DONE,75,16.91
11996,821,MEDIUM,DONE,93,6.83
11997,821,MEDIUM,DONE,11,12.71
11998,821,MEDIUM,DONE,118,9.0
11999,821,HIGH,DONE,63,12.96
12000,821,LOW,DONE,124,10.66
12001,821,LOW,DONE,15,12.27
12002,821,MEDIUM,DONE,40,10.72
12003,821,LOW,DELAYED,136,15.27
12004,821,MEDIUM,DELAYED,93,10.56
12005,821,MEDIUM,DELAYED,15,6.95
12006,822,HIGH,DONE,11,17.37
12007,822,MEDIUM,DONE,16,11.91
12008,822,LOW,DONE,48,19.39
12009,822,MEDIUM,BLOCKED,31,15.63
12010,823,MEDIUM,DONE,120,10.76
12011,823,MEDIUM,DONE,85,10.25
12012,823,LOW,DELAYED,40,7.98
12013,823,HIGH,BLOCKED,73,6.74
12014,824,HIGH,DONE,82,9.75
12015,824,MEDIUM,DONE,45,0.58
12016,824,HIGH,DONE,47,7.75
12017,824,MEDIUM,DONE,66,6.28
12018,824,HIGH,DONE,47,6.5
12019,824,MEDIUM,DONE,145,4.39
12020,824,HIGH,DONE,33,14.32
12021,824,LOW,DONE,51,7.24
12022,824,MEDIUM,DONE,153,7.05
12023,824,LOW,DELAYED,79,7.75
12024,824,HIGH,DELAYED,20,6.26
12025,824,HIGH,DELAYED,118,5.61
12026,824,MEDIUM,DELAYED,106,9.01
12027,824,HIGH,DELAYED,11,13.03
12028,824,MEDIUM,DELAYED,85,8.46
12029,824,MEDIUM,DELAYED,36,6.81
12030,824,HIGH,DELAYED,15,6.5
12031,824,MEDIUM,DELAYED,42,11.13
12032,824,MEDIUM,DELAYED,40,8.78
12033,824,MEDIUM,DELAYED,16,9.06
12034,824,MEDIUM,BLOCKED,113,2.79
12035,824,MEDIUM,BLOCKED,127,6.72
12036,824,MEDIUM,BLOCKED,68,7.16
12037,824,LOW,BLOCKED,76,4.12
12038,824,HIGH,BLOCKED,53,9.15
12039,825,MEDIUM,DONE,9,8.53
12040,825,HIGH,DONE,13,3.69
12041,825,HIGH,DONE,27,7.87
12042,825,MEDIUM,DONE,32,2.28
12043,825,HIGH,DONE,49,0.0
12044,825,MEDIUM,DONE,21,9.05
12045,825,LOW,DONE,28,6.18
12046,825,HIGH,DONE,39,11.05
12047,825,LOW,DONE,11,6.31
12048,825,MEDIUM,DONE,20,4.8
12049,825,LOW,DELAYED,49,5.47
12050,825,MEDIUM,DELAYED,35,4.9
12051,825,MEDIUM,DELAYED,26,4.67
12052,825,LOW,DELAYED,36,6.29
12053,825,MEDIUM,DELAYED,41,9.68
12054,825,MEDIUM,DELAYED,23,3.5
12055,825,MEDIUM,DELAYED,2,3.45
12056,825,MEDIUM,DELAYED,1,12.57
12057,825,HIGH,IN_PROGRESS,14,9.8
12058,826,HIGH,DONE,28,6.85
12059,826,LOW,DONE,33,11.67
12060,826,LOW,DONE,19,10.06
12061,826,MEDIUM,DONE,24,8.29
12062,826,LOW,DONE,62,13.49
12063,826,HIGH,DONE,71,15.17
12064,826,MEDIUM,DONE,8,8.29
12065,826,MEDIUM,DONE,36,9.45
12066,826,MEDIUM,DONE,8,7.19
